Pro Com,Distretto,COMUNE,Residenti al 31/12/2019,data,positivi
82065,Cefalù,San Mauro Castelverde,1470,2021-01-21,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-22,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-23,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-25,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-26,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-27,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-28,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-29,0
82065,Cefalù,San Mauro Castelverde,1470,2021-01-30,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-01,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-02,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-03,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-04,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-05,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-06,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-08,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-09,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-10,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-11,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-12,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-13,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-15,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-16,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-17,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-18,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-19,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-20,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-22,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-23,0
82065,Cefalù,San Mauro Castelverde,1470,2021-02-24,0
82066,Palermo,Santa Cristina Gela,997,2020-10-19,
82066,Palermo,Santa Cristina Gela,997,2020-10-20,
82066,Palermo,Santa Cristina Gela,997,2020-10-21,
82066,Palermo,Santa Cristina Gela,997,2020-10-22,
82066,Palermo,Santa Cristina Gela,997,2020-10-23,
82066,Palermo,Santa Cristina Gela,997,2020-10-24,
82066,Palermo,Santa Cristina Gela,997,2020-10-26,
82066,Palermo,Santa Cristina Gela,997,2020-10-27,
82066,Palermo,Santa Cristina Gela,997,2020-10-28,
82066,Palermo,Santa Cristina Gela,997,2020-10-29,
82066,Palermo,Santa Cristina Gela,997,2020-10-30,
82066,Palermo,Santa Cristina Gela,997,2020-10-31,
82066,Palermo,Santa Cristina Gela,997,2020-11-02,
82066,Palermo,Santa Cristina Gela,997,2020-11-03,
82066,Palermo,Santa Cristina Gela,997,2020-11-04,
82066,Palermo,Santa Cristina Gela,997,2020-11-05,2
82066,Palermo,Santa Cristina Gela,997,2020-11-07,2
82066,Palermo,Santa Cristina Gela,997,2020-11-09,2
82066,Palermo,Santa Cristina Gela,997,2020-11-10,2
82066,Palermo,Santa Cristina Gela,997,2020-11-11,3
82066,Palermo,Santa Cristina Gela,997,2020-11-12,3
82066,Palermo,Santa Cristina Gela,997,2020-11-13,3
82066,Palermo,Santa Cristina Gela,997,2020-11-14,3
82066,Palermo,Santa Cristina Gela,997,2020-11-16,3
82066,Palermo,Santa Cristina Gela,997,2020-11-17,3
82066,Palermo,Santa Cristina Gela,997,2020-11-18,5
82066,Palermo,Santa Cristina Gela,997,2020-11-19,5
82066,Palermo,Santa Cristina Gela,997,2020-11-20,5
82066,Palermo,Santa Cristina Gela,997,2020-11-22,5
82066,Palermo,Santa Cristina Gela,997,2020-11-23,5
82066,Palermo,Santa Cristina Gela,997,2020-11-24,5
82066,Palermo,Santa Cristina Gela,997,2020-11-25,5
82066,Palermo,Santa Cristina Gela,997,2020-11-26,5
82066,Palermo,Santa Cristina Gela,997,2020-11-27,5
82066,Palermo,Santa Cristina Gela,997,2020-11-28,5
82066,Palermo,Santa Cristina Gela,997,2020-11-30,5
82066,Palermo,Santa Cristina Gela,997,2020-12-01,5
82066,Palermo,Santa Cristina Gela,997,2020-12-02,5
82066,Palermo,Santa Cristina Gela,997,2020-12-04,5
82066,Palermo,Santa Cristina Gela,997,2020-12-05,5
82066,Palermo,Santa Cristina Gela,997,2020-12-07,5
82066,Palermo,Santa Cristina Gela,997,2020-12-09,5
82066,Palermo,Santa Cristina Gela,997,2020-12-10,5
82066,Palermo,Santa Cristina Gela,997,2020-12-11,1
82066,Palermo,Santa Cristina Gela,997,2020-12-12,1
82066,Palermo,Santa Cristina Gela,997,2020-12-14,1
82066,Palermo,Santa Cristina Gela,997,2020-12-16,1
82066,Palermo,Santa Cristina Gela,997,2020-12-17,1
82066,Palermo,Santa Cristina Gela,997,2020-12-18,1
82066,Palermo,Santa Cristina Gela,997,2020-12-19,1
82066,Palermo,Santa Cristina Gela,997,2020-12-21,1
82066,Palermo,Santa Cristina Gela,997,2020-12-22,1
82066,Palermo,Santa Cristina Gela,997,2020-12-23,1
82066,Palermo,Santa Cristina Gela,997,2020-12-26,1
82066,Palermo,Santa Cristina Gela,997,2020-12-29,1
82066,Palermo,Santa Cristina Gela,997,2020-12-30,1
82066,Palermo,Santa Cristina Gela,997,2020-12-31,1
82066,Palermo,Santa Cristina Gela,997,2021-01-05,1
82066,Palermo,Santa Cristina Gela,997,2021-01-06,1
82066,Palermo,Santa Cristina Gela,997,2021-01-07,1
82066,Palermo,Santa Cristina Gela,997,2021-01-08,0
82066,Palermo,Santa Cristina Gela,997,2021-01-09,0
82066,Palermo,Santa Cristina Gela,997,2021-01-11,0
82066,Palermo,Santa Cristina Gela,997,2021-01-12,0
82066,Palermo,Santa Cristina Gela,997,2021-01-13,0
82066,Palermo,Santa Cristina Gela,997,2021-01-14,0
82066,Palermo,Santa Cristina Gela,997,2021-01-15,0
82066,Palermo,Santa Cristina Gela,997,2021-01-16,0
82066,Palermo,Santa Cristina Gela,997,2021-01-18,0
82066,Palermo,Santa Cristina Gela,997,2021-01-19,0
82066,Palermo,Santa Cristina Gela,997,2021-01-20,3
82066,Palermo,Santa Cristina Gela,997,2021-01-21,4
82066,Palermo,Santa Cristina Gela,997,2021-01-22,4
82066,Palermo,Santa Cristina Gela,997,2021-01-23,4
82066,Palermo,Santa Cristina Gela,997,2021-01-25,4
82066,Palermo,Santa Cristina Gela,997,2021-01-26,4
82066,Palermo,Santa Cristina Gela,997,2021-01-27,4
82066,Palermo,Santa Cristina Gela,997,2021-01-28,4
82066,Palermo,Santa Cristina Gela,997,2021-01-29,1
82066,Palermo,Santa Cristina Gela,997,2021-01-30,3
82066,Palermo,Santa Cristina Gela,997,2021-02-01,3
82066,Palermo,Santa Cristina Gela,997,2021-02-02,3
82066,Palermo,Santa Cristina Gela,997,2021-02-03,3
82066,Palermo,Santa Cristina Gela,997,2021-02-04,3
82066,Palermo,Santa Cristina Gela,997,2021-02-05,3
82066,Palermo,Santa Cristina Gela,997,2021-02-06,3
82066,Palermo,Santa Cristina Gela,997,2021-02-08,3
82066,Palermo,Santa Cristina Gela,997,2021-02-09,3
82066,Palermo,Santa Cristina Gela,997,2021-02-10,0
82066,Palermo,Santa Cristina Gela,997,2021-02-11,0
82066,Palermo,Santa Cristina Gela,997,2021-02-12,0
82066,Palermo,Santa Cristina Gela,997,2021-02-13,0
82066,Palermo,Santa Cristina Gela,997,2021-02-15,0
82066,Palermo,Santa Cristina Gela,997,2021-02-16,0
82066,Palermo,Santa Cristina Gela,997,2021-02-17,0
82066,Palermo,Santa Cristina Gela,997,2021-02-18,0
82066,Palermo,Santa Cristina Gela,997,2021-02-19,0
82066,Palermo,Santa Cristina Gela,997,2021-02-20,0
82066,Palermo,Santa Cristina Gela,997,2021-02-22,0
82066,Palermo,Santa Cristina Gela,997,2021-02-23,0
82066,Palermo,Santa Cristina Gela,997,2021-02-24,0
82067,Bagheria,Santa Flavia,11181,2020-10-19,6
82067,Bagheria,Santa Flavia,11181,2020-10-20,6
82067,Bagheria,Santa Flavia,11181,2020-10-21,6
82067,Bagheria,Santa Flavia,11181,2020-10-22,12
82067,Bagheria,Santa Flavia,11181,2020-10-23,13
82067,Bagheria,Santa Flavia,11181,2020-10-24,13
82067,Bagheria,Santa Flavia,11181,2020-10-26,17
82067,Bagheria,Santa Flavia,11181,2020-10-27,18
82067,Bagheria,Santa Flavia,11181,2020-10-28,18
82067,Bagheria,Santa Flavia,11181,2020-10-29,25
82067,Bagheria,Santa Flavia,11181,2020-10-30,27
82067,Bagheria,Santa Flavia,11181,2020-10-31,28
82067,Bagheria,Santa Flavia,11181,2020-11-02,32
82067,Bagheria,Santa Flavia,11181,2020-11-03,37
82067,Bagheria,Santa Flavia,11181,2020-11-04,45
82067,Bagheria,Santa Flavia,11181,2020-11-05,45
82067,Bagheria,Santa Flavia,11181,2020-11-07,48
82067,Bagheria,Santa Flavia,11181,2020-11-09,52
82067,Bagheria,Santa Flavia,11181,2020-11-10,54
82067,Bagheria,Santa Flavia,11181,2020-11-11,54
82067,Bagheria,Santa Flavia,11181,2020-11-12,61
82067,Bagheria,Santa Flavia,11181,2020-11-13,55
82067,Bagheria,Santa Flavia,11181,2020-11-14,55
82067,Bagheria,Santa Flavia,11181,2020-11-16,65
82067,Bagheria,Santa Flavia,11181,2020-11-17,68
82067,Bagheria,Santa Flavia,11181,2020-11-18,68
82067,Bagheria,Santa Flavia,11181,2020-11-19,71
82067,Bagheria,Santa Flavia,11181,2020-11-20,84
82067,Bagheria,Santa Flavia,11181,2020-11-22,87
82067,Bagheria,Santa Flavia,11181,2020-11-23,87
82067,Bagheria,Santa Flavia,11181,2020-11-24,78
82067,Bagheria,Santa Flavia,11181,2020-11-25,77
82067,Bagheria,Santa Flavia,11181,2020-11-26,87
82067,Bagheria,Santa Flavia,11181,2020-11-27,87
82067,Bagheria,Santa Flavia,11181,2020-11-28,89
82067,Bagheria,Santa Flavia,11181,2020-11-30,89
82067,Bagheria,Santa Flavia,11181,2020-12-01,89
82067,Bagheria,Santa Flavia,11181,2020-12-02,87
82067,Bagheria,Santa Flavia,11181,2020-12-04,95
82067,Bagheria,Santa Flavia,11181,2020-12-05,92
82067,Bagheria,Santa Flavia,11181,2020-12-07,95
82067,Bagheria,Santa Flavia,11181,2020-12-09,103
82067,Bagheria,Santa Flavia,11181,2020-12-10,99
82067,Bagheria,Santa Flavia,11181,2020-12-11,95
82067,Bagheria,Santa Flavia,11181,2020-12-12,102
82067,Bagheria,Santa Flavia,11181,2020-12-14,102
82067,Bagheria,Santa Flavia,11181,2020-12-16,103
82067,Bagheria,Santa Flavia,11181,2020-12-17,103
82067,Bagheria,Santa Flavia,11181,2020-12-18,106
82067,Bagheria,Santa Flavia,11181,2020-12-19,106
82067,Bagheria,Santa Flavia,11181,2020-12-21,98
82067,Bagheria,Santa Flavia,11181,2020-12-22,98
82067,Bagheria,Santa Flavia,11181,2020-12-23,94
82067,Bagheria,Santa Flavia,11181,2020-12-26,99
82067,Bagheria,Santa Flavia,11181,2020-12-29,104
82067,Bagheria,Santa Flavia,11181,2020-12-30,104
82067,Bagheria,Santa Flavia,11181,2020-12-31,119
82067,Bagheria,Santa Flavia,11181,2021-01-05,121
82067,Bagheria,Santa Flavia,11181,2021-01-06,127
82067,Bagheria,Santa Flavia,11181,2021-01-07,127
82067,Bagheria,Santa Flavia,11181,2021-01-08,141
82067,Bagheria,Santa Flavia,11181,2021-01-09,141
82067,Bagheria,Santa Flavia,11181,2021-01-11,142
82067,Bagheria,Santa Flavia,11181,2021-01-12,158
82067,Bagheria,Santa Flavia,11181,2021-01-13,158
82067,Bagheria,Santa Flavia,11181,2021-01-14,159
82067,Bagheria,Santa Flavia,11181,2021-01-15,159
82067,Bagheria,Santa Flavia,11181,2021-01-16,164
82067,Bagheria,Santa Flavia,11181,2021-01-18,168
82067,Bagheria,Santa Flavia,11181,2021-01-19,174
82067,Bagheria,Santa Flavia,11181,2021-01-20,208
82067,Bagheria,Santa Flavia,11181,2021-01-21,196
82067,Bagheria,Santa Flavia,11181,2021-01-22,205
82067,Bagheria,Santa Flavia,11181,2021-01-23,206
82067,Bagheria,Santa Flavia,11181,2021-01-25,220
82067,Bagheria,Santa Flavia,11181,2021-01-26,220
82067,Bagheria,Santa Flavia,11181,2021-01-27,219
82067,Bagheria,Santa Flavia,11181,2021-01-28,191
82067,Bagheria,Santa Flavia,11181,2021-01-29,181
82067,Bagheria,Santa Flavia,11181,2021-01-30,167
82067,Bagheria,Santa Flavia,11181,2021-02-01,179
82067,Bagheria,Santa Flavia,11181,2021-02-02,167
82067,Bagheria,Santa Flavia,11181,2021-02-03,156
82067,Bagheria,Santa Flavia,11181,2021-02-04,156
82067,Bagheria,Santa Flavia,11181,2021-02-05,139
82067,Bagheria,Santa Flavia,11181,2021-02-06,132
82067,Bagheria,Santa Flavia,11181,2021-02-08,132
82067,Bagheria,Santa Flavia,11181,2021-02-09,98
82067,Bagheria,Santa Flavia,11181,2021-02-10,93
82067,Bagheria,Santa Flavia,11181,2021-02-11,93
82067,Bagheria,Santa Flavia,11181,2021-02-12,83
82067,Bagheria,Santa Flavia,11181,2021-02-13,79
82067,Bagheria,Santa Flavia,11181,2021-02-15,70
82067,Bagheria,Santa Flavia,11181,2021-02-16,62
82067,Bagheria,Santa Flavia,11181,2021-02-17,54
82067,Bagheria,Santa Flavia,11181,2021-02-18,54
82067,Bagheria,Santa Flavia,11181,2021-02-19,44
82067,Bagheria,Santa Flavia,11181,2021-02-20,44
82067,Bagheria,Santa Flavia,11181,2021-02-22,44
82067,Bagheria,Santa Flavia,11181,2021-02-23,44
82067,Bagheria,Santa Flavia,11181,2021-02-24,38
82068,Termini Imerese,Sciara,2674,2020-10-19,4
82068,Termini Imerese,Sciara,2674,2020-10-20,0
82068,Termini Imerese,Sciara,2674,2020-10-21,0
82068,Termini Imerese,Sciara,2674,2020-10-22,0
82068,Termini Imerese,Sciara,2674,2020-10-23,0
82068,Termini Imerese,Sciara,2674,2020-10-24,0
82068,Termini Imerese,Sciara,2674,2020-10-26,0
82068,Termini Imerese,Sciara,2674,2020-10-27,0
82068,Termini Imerese,Sciara,2674,2020-10-28,0
82068,Termini Imerese,Sciara,2674,2020-10-29,0
82068,Termini Imerese,Sciara,2674,2020-10-30,0
82068,Termini Imerese,Sciara,2674,2020-10-31,0
82068,Termini Imerese,Sciara,2674,2020-11-02,0
82068,Termini Imerese,Sciara,2674,2020-11-03,0
82068,Termini Imerese,Sciara,2674,2020-11-04,0
82068,Termini Imerese,Sciara,2674,2020-11-05,0
82068,Termini Imerese,Sciara,2674,2020-11-07,0
82068,Termini Imerese,Sciara,2674,2020-11-09,0
82068,Termini Imerese,Sciara,2674,2020-11-10,0
82068,Termini Imerese,Sciara,2674,2020-11-11,0
82068,Termini Imerese,Sciara,2674,2020-11-12,0
82068,Termini Imerese,Sciara,2674,2020-11-13,0
82068,Termini Imerese,Sciara,2674,2020-11-14,0
82068,Termini Imerese,Sciara,2674,2020-11-16,0
82068,Termini Imerese,Sciara,2674,2020-11-17,0
82068,Termini Imerese,Sciara,2674,2020-11-18,0
82068,Termini Imerese,Sciara,2674,2020-11-19,0
82068,Termini Imerese,Sciara,2674,2020-11-20,0
82068,Termini Imerese,Sciara,2674,2020-11-22,0
82068,Termini Imerese,Sciara,2674,2020-11-23,0
82068,Termini Imerese,Sciara,2674,2020-11-24,0
82068,Termini Imerese,Sciara,2674,2020-11-25,0
82068,Termini Imerese,Sciara,2674,2020-11-26,0
82068,Termini Imerese,Sciara,2674,2020-11-27,0
82068,Termini Imerese,Sciara,2674,2020-11-28,0
82068,Termini Imerese,Sciara,2674,2020-11-30,0
82068,Termini Imerese,Sciara,2674,2020-12-01,0
82068,Termini Imerese,Sciara,2674,2020-12-02,0
82068,Termini Imerese,Sciara,2674,2020-12-04,0
82068,Termini Imerese,Sciara,2674,2020-12-05,0
82068,Termini Imerese,Sciara,2674,2020-12-07,0
82068,Termini Imerese,Sciara,2674,2020-12-09,0
82068,Termini Imerese,Sciara,2674,2020-12-10,0
82068,Termini Imerese,Sciara,2674,2020-12-11,0
82068,Termini Imerese,Sciara,2674,2020-12-12,0
82068,Termini Imerese,Sciara,2674,2020-12-14,0
82068,Termini Imerese,Sciara,2674,2020-12-16,0
82068,Termini Imerese,Sciara,2674,2020-12-17,0
82068,Termini Imerese,Sciara,2674,2020-12-18,0
82068,Termini Imerese,Sciara,2674,2020-12-19,0
82068,Termini Imerese,Sciara,2674,2020-12-21,0
82068,Termini Imerese,Sciara,2674,2020-12-22,0
82068,Termini Imerese,Sciara,2674,2020-12-23,0
82068,Termini Imerese,Sciara,2674,2020-12-26,0
82068,Termini Imerese,Sciara,2674,2020-12-29,0
82068,Termini Imerese,Sciara,2674,2020-12-30,2
82068,Termini Imerese,Sciara,2674,2020-12-31,2
82068,Termini Imerese,Sciara,2674,2021-01-05,2
82068,Termini Imerese,Sciara,2674,2021-01-06,2
82068,Termini Imerese,Sciara,2674,2021-01-07,2
82068,Termini Imerese,Sciara,2674,2021-01-08,2
82068,Termini Imerese,Sciara,2674,2021-01-09,2
82068,Termini Imerese,Sciara,2674,2021-01-11,2
82068,Termini Imerese,Sciara,2674,2021-01-12,30
82068,Termini Imerese,Sciara,2674,2021-01-13,30
82068,Termini Imerese,Sciara,2674,2021-01-14,30
82068,Termini Imerese,Sciara,2674,2021-01-15,30
82068,Termini Imerese,Sciara,2674,2021-01-16,30
82068,Termini Imerese,Sciara,2674,2021-01-18,30
82068,Termini Imerese,Sciara,2674,2021-01-19,30
82068,Termini Imerese,Sciara,2674,2021-01-20,30
82068,Termini Imerese,Sciara,2674,2021-01-21,30
82068,Termini Imerese,Sciara,2674,2021-01-22,30
82068,Termini Imerese,Sciara,2674,2021-01-23,30
82068,Termini Imerese,Sciara,2674,2021-01-25,30
82068,Termini Imerese,Sciara,2674,2021-01-26,30
82068,Termini Imerese,Sciara,2674,2021-01-27,30
82068,Termini Imerese,Sciara,2674,2021-01-28,30
82068,Termini Imerese,Sciara,2674,2021-01-29,30
82068,Termini Imerese,Sciara,2674,2021-01-30,30
82068,Termini Imerese,Sciara,2674,2021-02-01,30
82068,Termini Imerese,Sciara,2674,2021-02-02,30
82068,Termini Imerese,Sciara,2674,2021-02-03,30
82068,Termini Imerese,Sciara,2674,2021-02-04,30
82068,Termini Imerese,Sciara,2674,2021-02-05,30
82068,Termini Imerese,Sciara,2674,2021-02-06,25
82068,Termini Imerese,Sciara,2674,2021-02-08,25
82068,Termini Imerese,Sciara,2674,2021-02-09,20
82068,Termini Imerese,Sciara,2674,2021-02-10,20
82068,Termini Imerese,Sciara,2674,2021-02-11,20
82068,Termini Imerese,Sciara,2674,2021-02-12,20
82068,Termini Imerese,Sciara,2674,2021-02-13,20
82068,Termini Imerese,Sciara,2674,2021-02-15,20
82068,Termini Imerese,Sciara,2674,2021-02-16,20
82068,Termini Imerese,Sciara,2674,2021-02-17,20
82068,Termini Imerese,Sciara,2674,2021-02-18,20
82068,Termini Imerese,Sciara,2674,2021-02-19,20
82068,Termini Imerese,Sciara,2674,2021-02-20,18
82068,Termini Imerese,Sciara,2674,2021-02-22,18
82068,Termini Imerese,Sciara,2674,2021-02-23,18
82068,Termini Imerese,Sciara,2674,2021-02-24,16
82069,Termini Imerese,Sclafani Bagni,397,2020-10-19,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-20,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-21,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-22,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-23,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-24,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-26,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-27,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-28,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-29,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-30,0
82069,Termini Imerese,Sclafani Bagni,397,2020-10-31,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-02,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-03,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-04,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-05,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-07,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-09,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-10,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-11,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-12,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-13,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-14,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-16,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-17,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-18,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-19,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-20,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-22,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-23,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-24,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-25,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-26,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-27,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-28,0
82069,Termini Imerese,Sclafani Bagni,397,2020-11-30,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-01,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-02,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-04,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-05,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-07,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-09,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-10,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-11,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-12,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-14,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-16,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-17,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-18,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-19,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-21,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-22,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-23,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-26,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-29,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-30,0
82069,Termini Imerese,Sclafani Bagni,397,2020-12-31,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-05,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-06,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-07,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-08,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-09,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-11,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-12,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-13,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-14,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-15,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-16,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-18,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-19,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-20,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-21,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-22,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-23,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-25,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-26,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-27,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-28,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-29,0
82069,Termini Imerese,Sclafani Bagni,397,2021-01-30,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-01,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-02,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-03,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-04,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-05,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-06,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-08,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-09,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-10,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-11,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-12,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-13,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-15,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-16,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-17,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-18,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-19,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-20,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-22,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-23,0
82069,Termini Imerese,Sclafani Bagni,397,2021-02-24,0
82070,Termini Imerese,Termini Imerese,25889,2020-10-19,24
82070,Termini Imerese,Termini Imerese,25889,2020-10-20,28
82070,Termini Imerese,Termini Imerese,25889,2020-10-21,28
82070,Termini Imerese,Termini Imerese,25889,2020-10-22,33
82070,Termini Imerese,Termini Imerese,25889,2020-10-23,33
82070,Termini Imerese,Termini Imerese,25889,2020-10-24,46
82070,Termini Imerese,Termini Imerese,25889,2020-10-26,48
82070,Termini Imerese,Termini Imerese,25889,2020-10-27,50
82070,Termini Imerese,Termini Imerese,25889,2020-10-28,50
82070,Termini Imerese,Termini Imerese,25889,2020-10-29,50
82070,Termini Imerese,Termini Imerese,25889,2020-10-30,50
82070,Termini Imerese,Termini Imerese,25889,2020-10-31,56
82070,Termini Imerese,Termini Imerese,25889,2020-11-02,56
82070,Termini Imerese,Termini Imerese,25889,2020-11-03,56
82070,Termini Imerese,Termini Imerese,25889,2020-11-04,82
82070,Termini Imerese,Termini Imerese,25889,2020-11-05,82
82070,Termini Imerese,Termini Imerese,25889,2020-11-07,82
82070,Termini Imerese,Termini Imerese,25889,2020-11-09,82
82070,Termini Imerese,Termini Imerese,25889,2020-11-10,111
82070,Termini Imerese,Termini Imerese,25889,2020-11-11,111
82070,Termini Imerese,Termini Imerese,25889,2020-11-12,107
82070,Termini Imerese,Termini Imerese,25889,2020-11-13,115
82070,Termini Imerese,Termini Imerese,25889,2020-11-14,115
82070,Termini Imerese,Termini Imerese,25889,2020-11-16,107
82070,Termini Imerese,Termini Imerese,25889,2020-11-17,107
82070,Termini Imerese,Termini Imerese,25889,2020-11-18,98
82070,Termini Imerese,Termini Imerese,25889,2020-11-19,98
82070,Termini Imerese,Termini Imerese,25889,2020-11-20,98
82070,Termini Imerese,Termini Imerese,25889,2020-11-22,103
82070,Termini Imerese,Termini Imerese,25889,2020-11-23,103
82070,Termini Imerese,Termini Imerese,25889,2020-11-24,101
82070,Termini Imerese,Termini Imerese,25889,2020-11-25,99
